"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_233817_000";0.1;5.0;63.0;"Pippip";0.578;"Minsch, Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_233927_000";0.3;4.6;13.0;"noise";0.818;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_233940_000";0.7;5.0;62.0;"Pippip";0.598;"Myomys, Myoema, Testes, Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_233940_000";1.4;4.6;21.0;"noise";0.498;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_233947_000";"0.0";2.0;52.0;"Pippip";0.622;"Myomys";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_233947_000";0.2;2.7;12.0;"noise";0.588;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234018_000";0.1;4.5;49.0;"Pippip";0.586;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234018_000";0.9;1.0;28.0;"noise";0.306;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234030_000";0.3;2.8;22.0;"noise";0.204;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234042_000";"0.0";5.0;21.0;"noise";0.646;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234119_000";"0.0";5.0;20.0;"Plasab";0.21;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234131_000";0.1;5.0;51.0;"Pippip";0.284;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234138_000";"0.0";5.0;51.0;"Pippip";0.636;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234138_000";0.6;0.7;19.0;"noise";0.394;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234147_000";1.0;5.0;49.0;"Pippip";0.58;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234205_000";0.8;5.0;49.0;"Pippip";0.652;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234205_000";4.0;4.1;16.0;"noise";0.282;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234212_000";"0.0";3.1;50.0;"Pippip";0.556;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234217_000";0.3;4.9;49.0;"Pippip";0.598;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234217_000";0.2;2.7;16.0;"noise";0.574;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234225_000";"0.0";3.8;48.0;"noise";0.668;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234225_000";"0.0";0.4;49.0;"Pippip";0.51;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234231_000";0.6;2.9;50.0;"Pippip";0.598;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234231_000";3.6;4.9;19.0;"noise";0.56;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234248_000";"0.0";5.0;20.0;"noise";0.264;"Plasab";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234255_000";"0.0";2.8;20.0;"noise";0.606;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234309_000";"0.0";4.8;49.0;"Pippip";0.594;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234327_000";0.6;5.0;49.0;"Pippip";0.616;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234344_000";"0.0";2.8;49.0;"Pippip";0.576;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234351_000";0.2;5.0;49.0;"Pippip";0.624;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234414_000";1.4;5.0;20.0;"noise";0.224;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234422_000";"0.0";4.8;21.0;"noise";0.262;"Plaint, Tetvir, Plasab";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234530_000";1.6;5.0;21.0;"noise";0.418;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234539_000";"0.0";4.7;21.0;"noise";0.42;"Plasab";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234551_000";2.0;5.0;15.0;"noise";0.746;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234558_000";"0.0";3.5;17.0;"noise";0.856;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234632_000";"0.0";5.0;19.0;"noise";0.698;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234720_000";0.5;5.0;60.0;"Pippip";0.644;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234720_000";3.1;4.8;17.0;"noise";0.456;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234743_000";0.6;4.9;21.0;"noise";0.85;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234831_000";"0.0";4.3;50.0;"Pippip";0.596;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234843_000";2.3;4.8;50.0;"Pippip";0.57;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234843_000";0.7;4.6;20.0;"noise";0.486;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234945_000";0.4;5.0;51.0;"noise";0.602;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_234945_000";0.6;4.9;53.0;"Pippip";0.592;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235013_000";"0.0";3.4;49.0;"noise";0.508;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235013_000";1.8;1.9;50.0;"Pippip";0.378;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235027_000";0.9;4.7;50.0;"noise";0.73;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235027_000";1.5;5.0;64.0;"Pippip";0.616;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235034_000";"0.0";2.8;46.0;"noise";0.57;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235034_000";"0.0";0.7;53.0;"Pippip";0.406;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235046_000";"0.0";3.3;14.0;"noise";0.718;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235222_000";0.6;5.0;16.0;"noise";0.808;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235257_000";"0.0";"0.0";9.0;"noise";0.286;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235327_000";0.3;5.0;49.0;"Pippip";0.646;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235336_000";"0.0";4.0;43.0;"Pipkuh";0.632;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235353_000";"0.0";5.0;42.0;"Pipkuh";0.702;"noise";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235415_000";1.3;5.0;60.0;"Pippip";0.638;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235422_000";1.1;5.0;40.0;"Pipkuh";0.618;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235429_000";"0.0";5.0;41.0;"Pipkuh";0.564;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235436_000";"0.0";5.0;46.0;"Pipkuh";0.61;"Pippip, Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235436_000";1.8;1.9;19.0;"noise";0.388;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235443_000";"0.0";1.6;41.0;"noise";0.438;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235458_000";"0.0";5.0;41.0;"Pipkuh";0.604;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235458_000";1.5;1.6;12.0;"noise";0.53;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235505_000";"0.0";4.7;37.0;"noise";0.712;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235505_000";"0.0";5.0;42.0;"Pipkuh";0.606;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235522_000";"0.0";4.9;41.0;"Pipkuh";0.584;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235522_000";4.0;4.1;17.0;"noise";0.346;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235529_000";"0.0";5.0;41.0;"Pipkuh";0.62;"noise";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235536_000";"0.0";4.6;21.0;"noise";0.778;"Pipkuh, Tetvir";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235536_000";"0.0";4.8;43.0;"Pipkuh";0.552;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235543_000";"0.0";5.0;38.0;"noise";0.694;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235543_000";0.1;5.0;43.0;"Pipkuh";0.62;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235620_000";"0.0";5.0;43.0;"Pipkuh";0.55;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235620_000";3.6;4.8;19.0;"noise";0.254;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235632_000";1.5;5.0;47.0;"Pipkuh";0.386;"Myoema, Myocap";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235649_000";0.2;5.0;49.0;"Pippip";0.622;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235712_000";0.2;2.1;21.0;"noise";0.254;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235726_000";"0.0";4.7;49.0;"Pippip";0.65;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235726_000";"0.0";3.0;21.0;"Plasab";0.288;"noise, Plaint";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235735_000";"0.0";5.0;21.0;"noise";0.282;"Plasab";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235748_000";0.1;4.0;47.0;"Pippip";0.632;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235754_000";1.6;5.0;49.0;"Pippip";0.562;"Pipkuh, Minsch, noise";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235754_000";1.9;3.3;21.0;"noise";0.218;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235806_000";0.9;5.0;42.0;"Pipkuh";0.476;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235806_000";"0.0";2.8;20.0;"noise";0.416;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235814_000";"0.0";5.0;45.0;"Pipkuh";0.616;"Myomys";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235814_000";0.3;0.4;42.0;"noise";0.476;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235821_000";"0.0";5.0;46.0;"Pipkuh";0.602;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235828_000";"0.0";2.1;42.0;"Pipkuh";0.516;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235834_000";"0.0";1.5;41.0;"noise";0.52;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235834_000";0.2;1.1;44.0;"Pipkuh";0.496;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235840_000";0.7;4.9;42.0;"Pipkuh";0.544;"noise, Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235840_000";0.7;3.7;21.0;"noise";0.492;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235847_000";"0.0";5.0;47.0;"Pippip";0.658;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235855_000";0.2;4.7;49.0;"Pippip";0.632;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235903_000";"0.0";4.8;42.0;"noise";0.638;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235903_000";0.2;4.0;46.0;"Pipkuh";0.518;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235910_000";0.2;5.0;48.0;"Pippip";0.678;"Pipkuh";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235910_000";1.5;4.1;10.0;"noise";0.568;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235917_000";"0.0";2.4;45.0;"Pipkuh";0.528;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235917_000";3.2;3.3;14.0;"noise";0.484;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235940_000";"0.0";2.2;47.0;"Pippip";0.588;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235957_000";1.4;5.0;62.0;"Pippip";0.62;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160712_235957_000";4.3;4.4;16.0;"noise";0.532;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000015_000";0.8;4.9;49.0;"Pippip";0.652;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000028_000";"0.0";5.0;59.0;"Pippip";0.674;"Myomys";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000035_000";"0.0";5.0;48.0;"Pippip";0.616;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000042_000";"0.0";2.0;52.0;"Pippip";0.526;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000054_000";"0.0";4.8;47.0;"Pippip";0.626;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000101_000";0.2;4.5;48.0;"Pippip";0.678;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000119_000";"0.0";5.0;50.0;"Pippip";0.66;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000119_000";0.2;5.0;19.0;"noise";0.368;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000158_000";1.6;4.9;49.0;"Pippip";0.644;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000233_000";1.9;5.0;55.0;"Pippip";0.548;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000240_000";"0.0";5.0;52.0;"Pippip";0.582;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000315_000";"0.0";3.9;49.0;"Pippip";0.596;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000325_000";"0.0";5.0;49.0;"Pippip";0.454;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000333_000";"0.0";5.0;49.0;"Pippip";0.582;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000340_000";"0.0";1.5;48.0;"Pippip";0.584;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000352_000";"0.0";3.2;48.0;"Pippip";0.574;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000423_000";"0.0";5.0;41.0;"Pipkuh";0.438;"Pippip, Minsch, Hypsav";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000423_000";1.0;4.9;19.0;"noise";0.31;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000430_000";"0.0";4.3;38.0;"Pipkuh";0.554;"noise";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000430_000";"0.0";2.3;19.0;"Tetvir";0.372;"Plaint";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000442_000";0.1;4.7;37.0;"Pipkuh";0.46;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000454_000";"0.0";2.6;48.0;"Pippip";0.588;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000512_000";"0.0";4.9;49.0;"Pippip";0.616;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000537_000";"0.0";3.2;49.0;"Pippip";0.638;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000643_000";0.2;5.0;59.0;"Pippip";0.588;"Myomys, noise, Pippyg";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000650_000";"0.0";3.5;60.0;"Pippip";0.626;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000702_000";"0.0";5.0;62.0;"Pippip";0.696;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000840_000";1.2;4.4;51.0;"Pippip";0.658;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000840_000";4.3;4.4;34.0;"noise";0.62;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000858_000";2.1;4.6;50.0;"Pippip";0.52;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000928_000";0.2;5.0;19.0;"noise";0.41;"Plaint";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_000935_000";"0.0";4.2;19.0;"noise";0.274;"Phanan, Tetvir";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001034_000";1.2;5.0;60.0;"Pippip";0.518;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001034_000";3.8;5.0;18.0;"noise";0.21;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001041_000";"0.0";5.0;54.0;"Pippip";0.44;"noise, Minsch, Pippyg";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001041_000";"0.0";4.8;19.0;"noise";0.356;"Plasab, Tetvir, Plaint";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001048_000";"0.0";5.0;51.0;"Pippip";0.636;"noise";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001048_000";"0.0";0.4;19.0;"noise";0.224;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001128_000";0.6;3.7;50.0;"Pippip";0.594;"Minsch, noise";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001128_000";4.8;4.9;15.0;"noise";0.53;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001201_000";0.7;4.7;49.0;"noise";0.67;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001201_000";1.9;4.6;57.0;"Pippip";0.656;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001210_000";"0.0";4.6;49.0;"Pippip";0.64;"Pippyg";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001227_000";0.6;4.2;21.0;"noise";0.35;"Plaint";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001322_000";0.2;4.2;49.0;"Pippip";0.526;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001330_000";0.2;2.8;49.0;"Pippip";0.564;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001343_000";2.4;5.0;51.0;"Pippip";0.628;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001343_000";1.2;4.8;18.0;"noise";0.602;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001401_000";"0.0";4.7;53.0;"noise";0.596;"Pippip, Pippyg";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001401_000";"0.0";3.8;66.0;"Pippip";0.594;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001425_000";"0.0";2.6;60.0;"Pippip";0.63;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001425_000";3.9;5.0;19.0;"noise";0.228;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001432_000";"0.0";5.0;19.0;"noise";0.448;"Tetvir";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001459_000";0.2;2.5;20.0;"noise";0.214;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001532_000";"0.0";5.0;48.0;"Pippip";0.648;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001539_000";"0.0";3.3;49.0;"Pippip";0.656;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001648_000";"0.0";5.0;48.0;"Pippip";0.678;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001701_000";"0.0";5.0;41.0;"Pipkuh";0.656;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001728_000";"0.0";4.4;71.0;"Pippip";0.57;"Myomys, noise, Pippyg, Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001728_000";1.2;3.9;16.0;"noise";0.5;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001756_000";"0.0";4.7;50.0;"Pippip";0.662;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001756_000";0.1;4.8;19.0;"noise";0.506;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001810_000";0.1;5.0;58.0;"Pippip";0.594;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001810_000";2.3;2.4;14.0;"noise";0.514;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001822_000";0.4;4.5;21.0;"noise";0.736;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001829_000";1.4;5.0;64.0;"Pippip";0.474;"Minsch, Pippyg";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001836_000";"0.0";1.9;51.0;"noise";0.498;"Myoema, Pippip, Leppun, Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001836_000";0.4;0.8;61.0;"Pippip";0.486;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001931_000";0.5;4.9;49.0;"Pippip";0.644;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_001959_000";"0.0";2.2;57.0;"Pippip";0.486;"Pippyg";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_002029_000";2.5;2.6;22.0;"noise";0.474;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_002041_000";3.0;5.0;49.0;"noise";0.604;"Pippip";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_002041_000";2.5;4.8;51.0;"Pippip";0.57;"";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_002204_000";2.0;5.0;49.0;"Pippip";0.58;"Minsch";"";"";"";""
"Car660437-2016-Pass2-Z2-SMM-U1-S4U00593_0_20160713_002302_000";1.6;5.0;61.0;"Pippip";0.606;"Pippyg";"";"";"";""
