"nom du fichier";"temps_debut";"temps_fin";"frequence_mediane";"tadarida_taxon";"tadarida_probabilite";"tadarida_taxon_autre";"observateur_taxon";"observateur_probabilite";"validateur_taxon";"validateur_probabilite"
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223236_158";4.3;5.0;49.0;"Myodau";0.42;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223241_158";0.7;0.8;40.0;"noise";0.18;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223246_159";3.0;3.1;44.0;"Myodau";0.37;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223251_160";1.4;2.1;48.0;"Myodau";0.52;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223301_161";0.1;4.6;42.0;"Myodau";0.57;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223306_162";4.6;4.7;40.0;"noise";0.08;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223306_162";1.6;4.5;46.0;"Myodau";0.43;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223311_162";1.7;1.8;11.0;"noise";0.85;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223316_163";3.4;4.9;44.0;"Myodau";0.9;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223321_164";1.8;2.1;42.0;"Myodau";0.68;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223326_164";0.6;4.8;45.0;"Myodau";0.56;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223331_165";4.7;4.8;40.0;"noise";0.06;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223331_165";0.6;1.7;46.0;"Myodau";0.43;"Myomys";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223336_166";0.7;0.8;36.0;"Pipkuh";0.06;"noise";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223341_166";1.0;5.0;45.0;"Myomys";0.38;"Myodau";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223351_168";3.5;4.0;45.0;"Myodau";0.62;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223351_168";2.5;4.6;48.0;"Pippip";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223356_168";0.3;4.3;49.0;"Pippip";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223426_172";0.7;1.1;12.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223446_175";2.7;5.1;51.0;"Myodau";0.78;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223446_175";2.2;4.2;45.0;"Pippip";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223451_176";"0.0";3.2;50.0;"Myodau";0.77;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223501_177";1.5;5.0;42.0;"Myodau";0.64;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223511_178";0.5;3.6;47.0;"Myodau";0.78;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223536_182";4.5;4.6;12.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223601_185";2.3;5.0;45.0;"Myodau";0.9;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223606_186";"0.0";2.8;46.0;"Myodau";0.71;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223606_186";0.5;2.4;39.0;"Pipkuh";0.16;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223616_187";1.5;1.8;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223631_189";3.6;4.9;47.0;"Myodau";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223636_190";"0.0";2.9;52.0;"Myodau";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223651_192";3.5;3.6;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223716_195";2.5;5.0;49.0;"Myodau";0.37;"Myomys";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223721_196";"0.0";5.0;48.0;"Myodau";0.56;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223731_197";0.5;0.6;13.0;"noise";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223751_200";2.2;5.0;49.0;"Myodau";0.19;"Pipkuh";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223756_200";0.1;0.2;45.0;"Myodau";0.06;"noise, Myomys";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223806_202";2.4;2.6;11.0;"noise";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223841_206";4.4;4.8;12.0;"noise";0.25;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223846_207";0.3;5.0;45.0;"Myodau";0.55;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223846_207";0.6;5.0;44.0;"Pippip";0.9;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223851_208";0.9;1.0;8.0;"noise";0.64;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223851_208";0.1;0.5;41.0;"Pipkuh";0.19;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223851_208";"0.0";3.4;44.0;"Pippip";0.89;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223856_208";3.5;3.6;41.0;"noise";0.06;"Pipkuh, Pippip";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223911_210";4.2;4.3;40.0;"Myodau";0.79;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223911_210";4.3;5.1;44.0;"Pipkuh";0.15;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223916_211";"0.0";4.9;46.0;"Pipkuh";0.11;"Myodau, Myobec";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_223921_212";0.1;0.2;39.0;"noise";0.07;"Pipkuh";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224016_219";2.4;5.0;46.0;"Myodau";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224021_220";"0.0";2.6;46.0;"Myobec";0.22;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224036_222";"0.0";0.2;13.0;"noise";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224121_228";4.6;4.7;12.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224226_236";1.2;1.3;10.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224301_241";3.5;3.6;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224341_246";0.4;0.8;12.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224416_251";2.7;4.2;40.0;"noise";0.71;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224416_251";2.5;2.9;12.0;"Tetvir";0.14;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224451_256";4.7;4.8;12.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224456_256";3.2;3.3;13.0;"noise";0.71;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224531_261";1.8;1.9;12.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224556_264";0.1;5.0;46.0;"Myodau";0.64;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224601_265";0.1;0.7;40.0;"Pipkuh";0.06;"Myodau, Myobec, noise";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224606_266";3.8;4.0;12.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224611_266";4.4;4.5;36.0;"noise";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224621_268";3.2;5.0;38.0;"Pipnat";0.88;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224626_268";"0.0";0.4;39.0;"Pipkuh";0.3;"Pipnat";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224631_269";2.8;4.5;37.0;"Pipnat";0.63;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224636_270";2.2;4.8;38.0;"Pipnat";0.43;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224646_271";0.8;0.9;10.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224801_281";0.1;0.2;10.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224851_288";2.4;4.5;39.0;"Pipnat";0.85;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224856_288";1.0;1.8;37.0;"Pipnat";0.19;"Pipkuh";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224901_289";3.9;4.0;38.0;"Pipkuh";0.13;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224906_290";1.4;1.8;12.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224906_290";0.8;5.0;38.0;"Pipnat";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224911_290";4.1;4.4;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224911_290";0.1;5.0;37.0;"Pipnat";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224916_291";0.1;1.8;37.0;"Pipnat";0.87;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224921_292";1.0;1.8;38.0;"Pipnat";0.14;"Pipkuh";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224946_295";4.9;5.1;46.0;"noise";0.1;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224946_295";3.0;4.0;40.0;"Myodau";0.77;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224951_296";1.3;1.4;13.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224951_296";"0.0";5.0;38.0;"Pipnat";0.65;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_224956_296";0.2;0.3;36.0;"Pipnat";0.17;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225026_300";3.4;3.5;12.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225141_310";4.3;4.9;38.0;"Pipnat";0.17;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225146_311";0.5;5.0;38.0;"Pipnat";0.83;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225151_312";1.2;1.3;36.0;"noise";0.08;"Pipkuh";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225201_313";1.4;4.6;50.0;"Myodau";0.62;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225201_313";0.3;5.1;46.0;"Pipnat";0.4;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225206_314";0.2;1.0;46.0;"Myodau";0.76;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225206_314";"0.0";1.4;44.0;"Pipkuh";0.29;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225211_314";1.4;2.0;23.0;"noise";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225216_315";4.5;4.6;10.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225331_325";3.5;3.8;13.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225341_326";1.8;1.9;10.0;"noise";0.88;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225346_327";2.8;5.0;46.0;"Myodau";0.88;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225351_328";0.1;2.0;45.0;"Myodau";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225351_328";3.8;3.9;16.0;"noise";0.83;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225411_330";0.7;0.8;10.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225416_331";4.7;4.8;38.0;"Myodau";0.2;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225421_332";"0.0";4.4;44.0;"Myodau";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225521_340";4.9;5.0;12.0;"noise";0.86;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225601_345";2.0;2.1;13.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225621_348";0.4;1.4;33.0;"noise";0.59;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225701_353";0.4;4.8;37.0;"Pipnat";0.52;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225706_354";0.1;4.8;37.0;"Pipnat";0.85;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225711_354";0.3;0.9;37.0;"Pipnat";0.19;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225716_355";4.4;4.5;17.0;"noise";0.08;"amph";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225721_356";0.4;4.8;19.0;"Nycnoc";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225726_356";0.1;4.7;20.0;"Nycnoc";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225731_357";"0.0";4.6;21.0;"Nycnoc";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225736_358";0.1;1.2;18.0;"Nycnoc";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225751_360";3.0;3.1;13.0;"noise";0.83;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225826_364";4.9;5.0;13.0;"noise";0.88;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225831_365";"0.0";0.3;13.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225921_372";0.7;2.3;46.0;"Myodau";0.52;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225926_372";0.6;0.7;46.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225946_002";4.9;5.0;39.0;"Eptser";0.07;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225946_002";4.4;4.8;36.0;"noise";0.05;"Leppun";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225951_002";0.2;5.0;40.0;"Myodau";0.3;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225951_002";0.5;4.5;38.0;"Pipkuh";0.05;"noise, Hypsav";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225956_003";"0.0";2.7;35.0;"Eptser";0.27;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_225956_003";4.9;5.0;37.0;"noise";0.06;"Pipkuh, Pipnat";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230001_004";0.4;5.0;39.0;"Pipnat";0.85;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230006_004";"0.0";4.5;17.0;"noise";0.11;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230006_004";0.1;3.5;38.0;"Pipnat";0.89;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230041_009";3.8;4.0;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230121_014";0.8;0.9;14.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230156_019";2.9;3.0;14.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230311_029";2.1;2.4;13.0;"noise";0.6;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230346_034";4.2;4.3;12.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230426_039";1.5;1.6;11.0;"noise";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230541_049";0.4;0.5;13.0;"noise";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230616_054";2.5;2.7;13.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230646_058";3.7;4.2;11.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230651_058";4.8;4.9;14.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230806_068";3.8;4.0;13.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230826_071";4.3;5.0;10.0;"noise";0.9;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230836_072";2.1;2.5;13.0;"noise";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230841_073";3.5;3.6;13.0;"noise";0.88;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230846_074";1.0;1.1;12.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230851_074";4.3;4.6;11.0;"noise";0.76;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230856_075";"0.0";4.7;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_230901_076";"0.0";0.2;12.0;"noise";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231001_084";"0.0";0.3;14.0;"noise";0.72;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231011_085";4.7;5.0;41.0;"Myodau";0.51;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231016_086";"0.0";5.0;48.0;"Myomys";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231021_086";"0.0";2.7;50.0;"Myomys";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231111_093";3.9;4.1;12.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231116_094";2.1;4.9;44.0;"Myodau";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231121_094";"0.0";0.9;40.0;"Myodau";0.61;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231141_097";3.5;3.6;14.0;"noise";0.84;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231151_098";2.9;5.0;47.0;"Pippip";0.44;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231156_099";"0.0";4.7;46.0;"Pippip";0.43;"Pipnat";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231201_100";1.1;4.8;47.0;"Myodau";0.82;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231201_100";0.2;5.0;45.0;"Pipnat";0.05;"Pipkuh, noise, Myomys";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231206_100";0.1;0.5;42.0;"Myodau";0.72;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231226_103";2.8;2.9;10.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231341_113";2.0;2.2;14.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231416_118";4.0;4.1;13.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231456_123";1.0;1.2;14.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231531_128";3.0;3.1;13.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231611_133";0.2;0.4;13.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231646_138";2.1;2.2;13.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231721_142";4.3;4.4;14.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231746_146";2.6;5.0;46.0;"Myodau";0.67;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231751_146";0.1;1.9;46.0;"Myodau";0.61;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231811_149";2.4;2.5;15.0;"noise";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231836_152";3.3;3.6;11.0;"noise";0.09;"Tetvir, Phogri";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231916_158";0.4;0.5;14.0;"noise";0.89;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231951_162";3.4;5.0;46.0;"Pippip";0.98;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231956_163";4.9;5.1;47.0;"noise";0.42;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_231956_163";0.1;5.0;46.0;"Pippip";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232001_164";0.8;1.2;26.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232001_164";0.2;3.7;45.0;"Pippip";0.71;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232106_172";1.1;1.2;14.0;"noise";0.93;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232141_177";3.0;3.1;10.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232256_187";2.2;3.6;12.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232311_189";1.4;1.5;11.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232316_190";0.1;0.2;12.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232326_191";1.3;3.2;42.0;"Myodau";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232331_192";4.1;4.2;26.0;"noise";0.74;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232331_192";4.1;4.5;14.0;"Tetvir";0.09;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232351_194";1.1;1.7;12.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232411_197";0.4;1.5;14.0;"noise";0.69;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232436_200";4.8;4.9;17.0;"noise";0.91;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232436_200";1.9;5.0;49.0;"Pippip";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232441_201";"0.0";5.0;52.0;"Pippip";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232446_202";2.6;2.8;13.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232446_202";"0.0";1.0;48.0;"Pippip";0.99;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232526_207";0.1;0.2;13.0;"noise";0.9;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232636_216";4.1;4.3;14.0;"noise";0.49;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232831_232";3.5;3.6;77.0;"noise";0.81;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_232941_241";4.3;4.6;14.0;"noise";0.87;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233021_246";1.3;1.6;14.0;"noise";0.97;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233056_251";3.6;3.7;10.0;"noise";0.84;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233136_256";0.5;0.6;10.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233256_267";0.3;5.0;46.0;"Pippip";0.98;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233301_268";0.1;1.6;44.0;"Pippip";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233326_271";1.4;1.5;12.0;"noise";0.92;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233341_273";2.4;2.5;44.0;"noise";0.82;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233441_281";0.4;0.5;12.0;"noise";0.83;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233516_286";2.5;2.6;14.0;"noise";0.83;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233536_288";0.7;0.8;17.0;"noise";0.95;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233551_290";4.6;4.8;11.0;"noise";0.78;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233616_294";2.9;4.9;57.0;"Myoalc";0.19;"Myomys, Myoema";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233621_294";"0.0";1.2;51.0;"Pippip";0.11;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233631_296";1.5;1.6;15.0;"noise";0.94;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233706_300";3.8;3.9;11.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_233821_310";3.0;3.1;13.0;"noise";0.96;"";"";"";"";""
"Car900000-2012-Pass2-Z1-RD6_0_20120615_234051_330";0.8;0.9;13.0;"noise";0.9;"";"";"";"";""
