carre;annee;espece;abond
381498;2007;STRTUR;0
381498;2008;STRTUR;0
381498;2009;STRTUR;0
381498;2010;STRTUR;0
381498;2011;STRTUR;0
381504;2009;STRTUR;0
381504;2010;STRTUR;0
381504;2014;STRTUR;0
381504;2015;STRTUR;0
381504;2016;STRTUR;0
381504;2017;STRTUR;0
381504;2018;STRTUR;0
381546;2008;STRTUR;0
381546;2009;STRTUR;0
381546;2010;STRTUR;0
381546;2011;STRTUR;0
381546;2012;STRTUR;0
381546;2014;STRTUR;0
381546;2015;STRTUR;0
381546;2016;STRTUR;0
381546;2017;STRTUR;0
381546;2018;STRTUR;0
381559;2007;STRTUR;0
381559;2008;STRTUR;0
381559;2009;STRTUR;0
381559;2010;STRTUR;0
381559;2011;STRTUR;0
381559;2012;STRTUR;0
381559;2013;STRTUR;0
381559;2014;STRTUR;0
381559;2017;STRTUR;0
381559;2018;STRTUR;0
381622;2007;STRTUR;0
381624;2007;STRTUR;0
381624;2008;STRTUR;0
381624;2009;STRTUR;0
381624;2010;STRTUR;0
381624;2011;STRTUR;0
381624;2012;STRTUR;0
381624;2014;STRTUR;0
381624;2015;STRTUR;0
381624;2016;STRTUR;0
381624;2018;STRTUR;0
381656;2007;STRTUR;0
381666;2008;STRTUR;0
381666;2009;STRTUR;0
381666;2010;STRTUR;0
381666;2011;STRTUR;0
381666;2012;STRTUR;0
381666;2013;STRTUR;0
381666;2014;STRTUR;0
381666;2015;STRTUR;0
381666;2016;STRTUR;0
381666;2017;STRTUR;0
381666;2018;STRTUR;0
381766;2018;STRTUR;0
381776;2009;STRTUR;0
381776;2017;STRTUR;0
381776;2018;STRTUR;0
381777;2009;STRTUR;0
381837;2008;STRTUR;0
381837;2009;STRTUR;1
381837;2010;STRTUR;0
381837;2011;STRTUR;0
381837;2012;STRTUR;0
381837;2013;STRTUR;0
381837;2014;STRTUR;0
381837;2015;STRTUR;0
381837;2017;STRTUR;0
381837;2018;STRTUR;0
381879;2001;STRTUR;0
381879;2002;STRTUR;0
381879;2003;STRTUR;0
381879;2004;STRTUR;0
381879;2005;STRTUR;0
381879;2006;STRTUR;0
381879;2007;STRTUR;0
381879;2008;STRTUR;0
381879;2009;STRTUR;0
381879;2010;STRTUR;0
381879;2011;STRTUR;0
381879;2012;STRTUR;0
381879;2013;STRTUR;0
381879;2014;STRTUR;0
381879;2015;STRTUR;0
381879;2016;STRTUR;0
381879;2017;STRTUR;0
381879;2018;STRTUR;0
381914;2007;STRTUR;0
381914;2008;STRTUR;0
381914;2009;STRTUR;0
381914;2010;STRTUR;0
381914;2011;STRTUR;0
381914;2012;STRTUR;0
381914;2013;STRTUR;0
381914;2014;STRTUR;0
381914;2015;STRTUR;0
381914;2017;STRTUR;0
381914;2018;STRTUR;0
390051;2002;STRTUR;0
390051;2004;STRTUR;1
390051;2005;STRTUR;4
390051;2006;STRTUR;1
390051;2007;STRTUR;1
390051;2008;STRTUR;0
390051;2009;STRTUR;0
390051;2010;STRTUR;2
390101;2018;STRTUR;0
390123;2004;STRTUR;6
390123;2005;STRTUR;9
390123;2006;STRTUR;4
390123;2007;STRTUR;7
390123;2010;STRTUR;7
390123;2011;STRTUR;9
390123;2012;STRTUR;7
390123;2013;STRTUR;5
390123;2014;STRTUR;11
390123;2015;STRTUR;3
390123;2016;STRTUR;3
390123;2017;STRTUR;5
390123;2018;STRTUR;4
390125;2004;STRTUR;5
390125;2005;STRTUR;3
390125;2006;STRTUR;7
390125;2007;STRTUR;8
390125;2010;STRTUR;2
390125;2011;STRTUR;3
390125;2012;STRTUR;5
390125;2013;STRTUR;6
390125;2014;STRTUR;9
390125;2015;STRTUR;1
390125;2016;STRTUR;1
390125;2017;STRTUR;3
390125;2018;STRTUR;1
390132;2008;STRTUR;10
390132;2009;STRTUR;10
390132;2011;STRTUR;8
390132;2012;STRTUR;5
390132;2018;STRTUR;1
390134;2004;STRTUR;6
390134;2005;STRTUR;5
390134;2006;STRTUR;6
390134;2007;STRTUR;2
390134;2010;STRTUR;6
390134;2011;STRTUR;5
390134;2012;STRTUR;3
390134;2013;STRTUR;4
390134;2014;STRTUR;8
390134;2015;STRTUR;5
390134;2016;STRTUR;5
390134;2017;STRTUR;4
390134;2018;STRTUR;8
390136;2006;STRTUR;3
390136;2007;STRTUR;2
390136;2010;STRTUR;4
390136;2011;STRTUR;0
390136;2012;STRTUR;2
390136;2013;STRTUR;0
390136;2014;STRTUR;1
390136;2015;STRTUR;3
390136;2016;STRTUR;1
390136;2017;STRTUR;4
390136;2018;STRTUR;3
390152;2002;STRTUR;2
390152;2003;STRTUR;1
390152;2004;STRTUR;9
390152;2005;STRTUR;10
390152;2006;STRTUR;2
390152;2007;STRTUR;9
390152;2010;STRTUR;10
390152;2011;STRTUR;10
390152;2012;STRTUR;4
390152;2013;STRTUR;9
390152;2014;STRTUR;8
390152;2015;STRTUR;6
390152;2016;STRTUR;5
390152;2017;STRTUR;7
390152;2018;STRTUR;5
390155;2004;STRTUR;2
390155;2005;STRTUR;3
390155;2006;STRTUR;1
390155;2007;STRTUR;4
390155;2010;STRTUR;2
390155;2011;STRTUR;0
390155;2012;STRTUR;0
390155;2013;STRTUR;1
390155;2014;STRTUR;1
390155;2015;STRTUR;1
390155;2016;STRTUR;1
390155;2017;STRTUR;1
390155;2018;STRTUR;0
390210;2010;STRTUR;3
390210;2011;STRTUR;4
390210;2012;STRTUR;2
390210;2013;STRTUR;2
390210;2014;STRTUR;3
390210;2015;STRTUR;1
390210;2016;STRTUR;2
390210;2017;STRTUR;2
390210;2018;STRTUR;0
390291;2008;STRTUR;4
390291;2009;STRTUR;4
390291;2010;STRTUR;5
390291;2011;STRTUR;2
390291;2016;STRTUR;1
390291;2017;STRTUR;1
390291;2018;STRTUR;3
390299;2002;STRTUR;0
390299;2003;STRTUR;0
390299;2004;STRTUR;0
390299;2005;STRTUR;0
390299;2006;STRTUR;0
390299;2007;STRTUR;0
390299;2008;STRTUR;0
390299;2009;STRTUR;0
390299;2011;STRTUR;0
390387;2011;STRTUR;3
390387;2014;STRTUR;4
390387;2015;STRTUR;1
390387;2016;STRTUR;2
390387;2017;STRTUR;4
390387;2018;STRTUR;0
390424;2010;STRTUR;0
390424;2011;STRTUR;0
390424;2012;STRTUR;0
390424;2013;STRTUR;0
390425;2004;STRTUR;0
390425;2005;STRTUR;0
390425;2006;STRTUR;0
390425;2007;STRTUR;0
390425;2008;STRTUR;0
390425;2010;STRTUR;0
390425;2011;STRTUR;0
390425;2012;STRTUR;0
390425;2013;STRTUR;0
390437;2011;STRTUR;2
390455;2004;STRTUR;0
390455;2005;STRTUR;0
390455;2006;STRTUR;0
390455;2007;STRTUR;0
390455;2008;STRTUR;0
390455;2010;STRTUR;0
390455;2011;STRTUR;0
390455;2012;STRTUR;0
390455;2013;STRTUR;0
390475;2009;STRTUR;0
390475;2010;STRTUR;0
390475;2011;STRTUR;0
390527;2009;STRTUR;2
390527;2010;STRTUR;0
390564;2009;STRTUR;0
390564;2010;STRTUR;0
390564;2011;STRTUR;4
390564;2012;STRTUR;0
390624;2004;STRTUR;3
390624;2005;STRTUR;4
390624;2006;STRTUR;0
390624;2007;STRTUR;5
390624;2008;STRTUR;0
390624;2009;STRTUR;2
390624;2010;STRTUR;0
390624;2011;STRTUR;0
390624;2012;STRTUR;3
390624;2013;STRTUR;0
390624;2014;STRTUR;0
390624;2015;STRTUR;1
390624;2016;STRTUR;0
390624;2017;STRTUR;0
390624;2018;STRTUR;0
390695;2002;STRTUR;0
390695;2004;STRTUR;0
390695;2005;STRTUR;0
390695;2006;STRTUR;0
390695;2007;STRTUR;0
390695;2008;STRTUR;0
390695;2009;STRTUR;0
390695;2010;STRTUR;0
390695;2011;STRTUR;0
390743;2002;STRTUR;0
390743;2003;STRTUR;0
390743;2004;STRTUR;0
390746;2007;STRTUR;0
390746;2008;STRTUR;0
390793;2002;STRTUR;0
390793;2003;STRTUR;0
390793;2004;STRTUR;0
390793;2005;STRTUR;0
390793;2006;STRTUR;0
390793;2007;STRTUR;0
390793;2008;STRTUR;0
390793;2009;STRTUR;0
390793;2010;STRTUR;0
390849;2002;STRTUR;0
390849;2003;STRTUR;0
390849;2004;STRTUR;0
390849;2005;STRTUR;0
390849;2006;STRTUR;0
390849;2007;STRTUR;0
390849;2008;STRTUR;0
390849;2009;STRTUR;0
390849;2010;STRTUR;0
390849;2011;STRTUR;0
390849;2012;STRTUR;0
390849;2013;STRTUR;0
390849;2014;STRTUR;0
390969;2008;STRTUR;0
390969;2009;STRTUR;1
390969;2010;STRTUR;0
391042;2011;STRTUR;0
391042;2012;STRTUR;0
391083;2002;STRTUR;0
391083;2003;STRTUR;0
391098;2004;STRTUR;0
391098;2005;STRTUR;0
391098;2006;STRTUR;0
391098;2007;STRTUR;0
391098;2008;STRTUR;0
391098;2009;STRTUR;0
391098;2010;STRTUR;0
391098;2011;STRTUR;0
391098;2012;STRTUR;0
391098;2013;STRTUR;0
391098;2014;STRTUR;0
391100;2015;STRTUR;0
391100;2016;STRTUR;0
391163;2007;STRTUR;0
391163;2012;STRTUR;0
391181;2015;STRTUR;0
391181;2016;STRTUR;0
391181;2017;STRTUR;0
391181;2018;STRTUR;0
391224;2015;STRTUR;0
391224;2016;STRTUR;0
391224;2017;STRTUR;0
391224;2018;STRTUR;0
400048;2005;STRTUR;12
400048;2006;STRTUR;2
400048;2007;STRTUR;1
400048;2008;STRTUR;3
400048;2009;STRTUR;7
400048;2010;STRTUR;6
400048;2011;STRTUR;7
400048;2012;STRTUR;3
400048;2013;STRTUR;1
400048;2014;STRTUR;0
400048;2015;STRTUR;2
400048;2016;STRTUR;7
400048;2017;STRTUR;3
400048;2018;STRTUR;0
400093;2005;STRTUR;3
400288;2007;STRTUR;2
400288;2008;STRTUR;3
400288;2009;STRTUR;6
400288;2010;STRTUR;0
400288;2012;STRTUR;3
400288;2013;STRTUR;9
400288;2014;STRTUR;9
400288;2015;STRTUR;10
400288;2016;STRTUR;2
400288;2017;STRTUR;0
400288;2018;STRTUR;6
400294;2002;STRTUR;4
400294;2003;STRTUR;2
400294;2004;STRTUR;6
400294;2005;STRTUR;5
400294;2006;STRTUR;6
400294;2007;STRTUR;8
400294;2008;STRTUR;2
400294;2009;STRTUR;0
400584;2005;STRTUR;2
400584;2006;STRTUR;0
400584;2007;STRTUR;1
400584;2008;STRTUR;0
400584;2009;STRTUR;0
400584;2010;STRTUR;1
400584;2011;STRTUR;1
400584;2012;STRTUR;3
400584;2013;STRTUR;2
400584;2014;STRTUR;1
400584;2015;STRTUR;0
400584;2016;STRTUR;2
400584;2017;STRTUR;0
400584;2018;STRTUR;1
400695;2007;STRTUR;7
400976;2004;STRTUR;4
400976;2005;STRTUR;0
400976;2006;STRTUR;2
400976;2007;STRTUR;0
400976;2008;STRTUR;0
400976;2009;STRTUR;0
400976;2010;STRTUR;2
400976;2011;STRTUR;1
400976;2012;STRTUR;2
400976;2013;STRTUR;1
400976;2014;STRTUR;0
400976;2015;STRTUR;1
400976;2016;STRTUR;1
400976;2017;STRTUR;0
400976;2018;STRTUR;1
401297;2004;STRTUR;6
401297;2005;STRTUR;10
401325;2007;STRTUR;0
401325;2008;STRTUR;0
401325;2009;STRTUR;0
401325;2010;STRTUR;11
401467;2010;STRTUR;1
401467;2011;STRTUR;6
401489;2012;STRTUR;0
401489;2013;STRTUR;0
401638;2012;STRTUR;0
401638;2013;STRTUR;1
401840;2013;STRTUR;0
402163;2007;STRTUR;1
402163;2008;STRTUR;0
402164;2008;STRTUR;1
402164;2009;STRTUR;1
402164;2011;STRTUR;0
402164;2012;STRTUR;0
402194;2009;STRTUR;6
402259;2003;STRTUR;0
402259;2004;STRTUR;0
402259;2005;STRTUR;0
402259;2006;STRTUR;0
402259;2007;STRTUR;2
402308;2013;STRTUR;0
402359;2010;STRTUR;0
402359;2011;STRTUR;0
402359;2012;STRTUR;0
410065;2007;STRTUR;1
410160;2012;STRTUR;0
410160;2013;STRTUR;0
410160;2014;STRTUR;1
410160;2015;STRTUR;0
410212;2007;STRTUR;5
410212;2008;STRTUR;0
410323;2004;STRTUR;4
410323;2005;STRTUR;4
410323;2006;STRTUR;0
410323;2007;STRTUR;2
410323;2008;STRTUR;3
410323;2009;STRTUR;1
410323;2010;STRTUR;4
410323;2011;STRTUR;7
410323;2017;STRTUR;0
410354;2007;STRTUR;4
410389;2004;STRTUR;7
410389;2005;STRTUR;6
410389;2006;STRTUR;2
410389;2007;STRTUR;1
410389;2009;STRTUR;2
410389;2010;STRTUR;0
410389;2011;STRTUR;4
410389;2017;STRTUR;0
410420;2009;STRTUR;2
410420;2010;STRTUR;2
410420;2011;STRTUR;2
410420;2012;STRTUR;3
410420;2013;STRTUR;2
410420;2014;STRTUR;4
410420;2018;STRTUR;4
410543;2013;STRTUR;4
410543;2014;STRTUR;0
410543;2016;STRTUR;5
410543;2017;STRTUR;2
410543;2018;STRTUR;3
410566;2011;STRTUR;3
410566;2012;STRTUR;2
410566;2013;STRTUR;1
410566;2015;STRTUR;2
410566;2018;STRTUR;2
410841;2004;STRTUR;1
410841;2005;STRTUR;1
410841;2006;STRTUR;3
410841;2007;STRTUR;2
410841;2010;STRTUR;5
410841;2011;STRTUR;8
410841;2012;STRTUR;6
410841;2013;STRTUR;6
410841;2014;STRTUR;8
410841;2015;STRTUR;2
410841;2016;STRTUR;7
410841;2017;STRTUR;8
410841;2018;STRTUR;12
410869;2002;STRTUR;9
410869;2003;STRTUR;9
410869;2004;STRTUR;13
410869;2005;STRTUR;8
410869;2006;STRTUR;9
410869;2007;STRTUR;6
410869;2008;STRTUR;11
410869;2010;STRTUR;10
410871;2017;STRTUR;2
410871;2018;STRTUR;4
410913;2004;STRTUR;0
410913;2005;STRTUR;0
410913;2006;STRTUR;0
410913;2007;STRTUR;0
410913;2010;STRTUR;1
410913;2011;STRTUR;1
410913;2012;STRTUR;2
410913;2013;STRTUR;1
410913;2014;STRTUR;0
410913;2015;STRTUR;0
410913;2016;STRTUR;1
410913;2017;STRTUR;1
410913;2018;STRTUR;0
410951;2016;STRTUR;0
410996;2002;STRTUR;7
410996;2003;STRTUR;3
410996;2004;STRTUR;1
410996;2005;STRTUR;5
411018;2002;STRTUR;10
411018;2003;STRTUR;12
411018;2004;STRTUR;8
411018;2005;STRTUR;6
411018;2006;STRTUR;8
411018;2007;STRTUR;12
411018;2008;STRTUR;1
411018;2009;STRTUR;7
411018;2010;STRTUR;3
411018;2011;STRTUR;7
411018;2012;STRTUR;1
411018;2013;STRTUR;3
411018;2014;STRTUR;3
411251;2015;STRTUR;0
411251;2016;STRTUR;1
411337;2002;STRTUR;4
411337;2003;STRTUR;4
411337;2004;STRTUR;4
411337;2005;STRTUR;3
411337;2006;STRTUR;7
411337;2007;STRTUR;6
411337;2008;STRTUR;1
411337;2009;STRTUR;0
411337;2010;STRTUR;2
411337;2011;STRTUR;5
411337;2013;STRTUR;0
411337;2014;STRTUR;4
411337;2015;STRTUR;3
411337;2016;STRTUR;4
411337;2017;STRTUR;0
411337;2018;STRTUR;5
411373;2006;STRTUR;2
411373;2007;STRTUR;2
411373;2008;STRTUR;4
411373;2009;STRTUR;1
420104;2008;STRTUR;2
420104;2009;STRTUR;3
420104;2010;STRTUR;2
420104;2011;STRTUR;4
420104;2012;STRTUR;1
420104;2013;STRTUR;2
420104;2014;STRTUR;1
420104;2015;STRTUR;1
420104;2017;STRTUR;1
420104;2018;STRTUR;0
420116;2008;STRTUR;2
