"nom du fichier"	"tadarida_taxon"	"temps_debut"	"temps_fin"	"frequence_mediane"	"tadarida_probabilite"	"tadarida_taxon_autre"	"observateur_taxon"	"observateur_probabilite"	"validateur_taxon"	"validateur_probabilite"	"participation"	"amph"	"Antius"	"Antped"	"Antsor"	"Aposp"	"Barbar"	"Barfis"	"Barsan"	"Barser"	"Bicbic"	"chirp"	"Cicatr"	"Cicorn"	"Concon"	"Confus"	"Corcho"	"criq"	"Cympud"	"Cyrscu"	"Decalb"	"Epheph"	"Eptnil"	"Eptser"	"Eupsp"	"gril"	"Hypsav"	"Insp11"	"Insp12"	"Inssp5"	"Inssp6"	"Inssp7"	"Inssp8"	"Inssp9"	"Isopyr"	"Lamsp."	"Leppun"	"Lyrple"	"mamm"	"Metsau"	"Micagr"	"Minsch"	"Mussp"	"Myoalc"	"Myobec"	"Myobra"	"Myocap"	"Myodas"	"Myodau"	"Myoema"	"MyoGT"	"Myomys"	"Myonat"	"noise"	"Nyclas"	"Nyclei"	"Nycnoc"	"Ortsp."	"Phafal"	"Phanan"	"Phofem"	"Phogri"	"piaf"	"Pipkuh"	"Pipnat"	"Pippip"	"Pippyg"	"Plaaff"	"Plaalb"	"Plafal"	"Plaint"	"Plasab"	"Pleaur"	"Pleaus"	"Plemac"	"Ptebon"	"Ptecor"	"Pteger"	"Ptepon"	"Ratnor"	"Rhieur"	"Rhifer"	"Rhihip"	"Roeroe"	"Rusnit"	"Sepsep"	"Tadten"	"Testes"	"Tetcan"	"Tetpyg"	"Tetvir"	"Thycor"	"Tyllil"	"Urobre"	"Urorug"	"Vesmur"	"Yerbey"	"Yerray"	"Zeuabb"	"ProbEsp_C2bs"	"IdScore"	"IdProb"	"IdV"	"ConfV"	"Session"	"TimeNum"	"IdExtrap"	"TypeE"
"Car291547-2017-Pass1-Z1-017329_0_20170609_221938_339"	"noise"	0	0.1	36	0.596	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.01	0	0	0.006	0	0.006	0.002	0.004	0.008	0	0.022	0.018	0	0.002	0	0.008	0	0	0	0	0.006	0.012	0	0.006	0	0.02	0	0.01	0.002	0	0.002	0	0	0.002	0.002	0.002	0.01	0.012	0.572	0.01	0.002	0.002	0	0	0	0.004	0.022	0.026	0.006	0.01	0.014	0.006	0	0.002	0	0.004	0	0.002	0.004	0.004	0.002	0	0.002	0	0	0.002	0.002	0.008	0.004	0.026	0.002	0	0.004	0	0	0.06	0	0	0	0	0	0	0	0	"noise"	0.572	0.943788194781152	""	""	"09/06/2017"	1497039578.339	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222002_147"	"noise"	0.4	4.8	33	0.528	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.008	0	0	0.004	0	0.004	0.004	0.006	0.01	0	0.018	0.018	0	0.006	0	0	0	0	0	0.002	0.004	0.02	0	0.016	0	0.022	0	0.008	0	0	0.002	0.004	0	0.004	0.004	0	0.004	0.006	0.568	0.006	0.004	0.002	0	0.004	0.004	0	0.03	0.026	0	0.006	0.01	0.008	0.004	0.002	0	0.004	0	0.002	0	0	0.002	0	0.002	0	0	0.002	0.004	0.008	0.004	0.014	0	0.006	0.006	0	0	0.068	0	0	0	0	0	0	0	0	"noise"	0.568	0.941490544891387	""	""	"09/06/2017"	1497039602.147	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222211_077"	"noise"	0.1	2.4	10	0.522	"Tetvir"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.038	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.012	0	0.028	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.008	0.622	0.002	0.004	0.004	0	0.002	0	0.002	0.028	0.064	0	0.006	0.008	0.002	0.004	0	0	0.006	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0	0.002	0.004	0	0.02	0	0	0	0.046	0	0	0	0	0	0	0	0	"noise"	0.622	0.966170691783961	""	""	"09/06/2017"	1497039731.077	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222214_362"	"noise"	0.1	4.2	29	0.668	"Phogri, Testes"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0.002	0	0.004	0.004	0.002	0.008	0	0.024	0.016	0	0.006	0	0	0	0	0	0.002	0.004	0.018	0	0.018	0	0.028	0	0.006	0	0	0	0.002	0	0.008	0.002	0	0.002	0.008	0.564	0.002	0.006	0.002	0	0.002	0.01	0	0.036	0.038	0	0.002	0.024	0.008	0.002	0	0	0.002	0	0.002	0	0.002	0	0	0	0	0	0.002	0	0.006	0.002	0.008	0	0.008	0.002	0	0	0.064	0	0.002	0	0	0	0	0.002	0	"noise"	0.564	0.93910503851736	""	""	"09/06/2017"	1497039734.362	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222235_859"	"noise"	0	0	54	0.428	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0.002	0	0	0.012	0	0.004	0	0.002	0	0	0.014	0.006	0	0	0	0.006	0	0	0	0	0.004	0.008	0	0	0	0.01	0.002	0.018	0.036	0	0.004	0.004	0	0.008	0.022	0	0.028	0.02	0.56	0.006	0	0	0	0	0	0.006	0.03	0.008	0.012	0.002	0.022	0.006	0	0	0	0.002	0	0.002	0.006	0	0	0.002	0	0	0	0.002	0.002	0.014	0.01	0.02	0.008	0	0.002	0	0	0.04	0	0	0	0	0	0	0.01	0	"noise"	0.56	0.936628818481167	""	""	"09/06/2017"	1497039755.859	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222323_651"	"noise"	0	1	16	0.568	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0.002	0.002	0.002	0.004	0	0.03	0.008	0	0.006	0	0.002	0	0	0	0.002	0	0.01	0	0.026	0	0.018	0	0	0	0	0	0	0	0	0.002	0	0.002	0.008	0.638	0.002	0.002	0.004	0	0.002	0.006	0	0.032	0.05	0	0.002	0.01	0.004	0.004	0.004	0	0.002	0	0.006	0.008	0.004	0	0	0	0	0	0.002	0	0.002	0.002	0.004	0	0.006	0	0	0	0.04	0	0.006	0	0	0	0	0	0	"noise"	0.638	0.971307550408836	""	""	"09/06/2017"	1497039803.651	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222440_993"	"noise"	0	1.8	38	0.588	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.016	0	0	0	0	0.002	0	0	0	0	0.002	0	0	0	0.012	0	0	0.006	0	0.012	0.002	0.004	0.012	0	0.016	0.022	0	0.002	0	0.008	0	0	0	0	0.006	0.016	0	0.006	0	0.014	0	0.008	0.004	0	0.002	0.006	0	0.004	0.006	0	0.016	0.012	0.548	0.008	0.002	0	0	0.002	0	0.004	0.028	0.02	0.006	0.006	0.01	0.006	0	0.002	0	0.004	0	0.002	0.004	0.006	0.002	0	0.002	0	0	0.002	0.002	0.006	0.002	0.024	0.006	0.002	0.004	0	0	0.074	0	0	0	0	0	0	0	0	"noise"	0.548	0.928626551400356	""	""	"09/06/2017"	1497039880.993	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222512_147"	"noise"	0	2.9	9	0.544	"Tetvir, Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.006	0.002	0.004	0	0.034	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.012	0	0.03	0	0.01	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.006	0.612	0.002	0.004	0.004	0	0.002	0	0	0.034	0.06	0	0.006	0.008	0.006	0.004	0	0	0.006	0	0.002	0.004	0.002	0	0	0	0	0	0.002	0	0.002	0.002	0.006	0	0.022	0	0	0	0.052	0	0	0	0	0	0	0	0	"noise"	0.612	0.962520649187595	""	""	"09/06/2017"	1497039912.147	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222525_546"	"noise"	0	2.4	37	0.554	"Leppun"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.01	0	0	0.006	0	0.008	0.004	0.004	0.012	0	0.018	0.024	0	0.002	0	0.006	0	0	0	0	0.006	0.018	0	0.006	0	0.018	0	0.006	0.002	0.002	0.002	0	0	0.006	0.004	0	0.014	0.012	0.534	0.01	0.002	0.002	0	0.002	0	0.002	0.028	0.022	0.008	0.008	0.012	0.006	0.002	0.002	0	0.006	0	0.002	0.002	0.006	0.002	0	0.002	0	0	0.002	0.006	0.006	0.006	0.026	0.004	0.002	0.006	0	0	0.068	0	0	0	0	0	0	0	0	"noise"	0.534	0.918117049645103	""	""	"09/06/2017"	1497039925.546	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222711_961"	"noise"	0.1	0.3	26	0.46	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0	0.002	0	0.002	0.004	0.004	0.006	0.004	0.036	0.01	0	0.008	0	0.004	0	0	0	0.002	0	0.004	0	0.012	0	0.038	0	0.006	0	0	0	0	0	0	0.002	0	0.002	0.01	0.606	0.002	0.006	0.002	0	0.002	0.01	0.002	0.028	0.04	0	0.004	0.016	0.004	0.002	0.002	0	0.004	0	0.004	0.006	0.002	0	0	0.002	0	0	0.002	0.004	0.004	0.002	0.008	0	0.004	0	0	0	0.036	0	0.004	0	0	0	0	0.002	0	"noise"	0.606	0.960151901792585	""	""	"09/06/2017"	1497040031.961	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222755_570"	"noise"	0	0.6	37	0.482	"Phogri, Testes"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.008	0	0	0.006	0	0.006	0.004	0.004	0.008	0	0.024	0.024	0	0.002	0	0.01	0	0	0	0	0.006	0.012	0	0.004	0	0.028	0	0.012	0.002	0	0.002	0.002	0	0.004	0.004	0	0.014	0.012	0.546	0.01	0.002	0.002	0	0	0.002	0.002	0.03	0.024	0.008	0.008	0.008	0.004	0.002	0.002	0	0.006	0	0.002	0.004	0.004	0.002	0	0.002	0	0	0.002	0.002	0.006	0.004	0.028	0.004	0	0.004	0	0	0.056	0	0.002	0	0	0	0	0.002	0	"noise"	0.546	0.927205256686072	""	""	"09/06/2017"	1497040075.57	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222832_101"	"noise"	2	4.7	26	0.604	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.03	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.004	0	0	0.002	0.002	0.002	0.004	0.004	0.01	0	0.024	0.012	0	0.012	0	0	0	0	0	0.002	0	0.01	0	0.018	0	0.026	0	0.004	0	0	0	0	0	0.002	0.004	0	0.002	0.012	0.592	0.002	0.008	0.002	0	0.006	0.01	0	0.034	0.032	0	0.002	0.014	0.006	0.002	0.002	0	0.004	0	0.004	0.002	0.004	0	0	0.002	0	0	0.002	0.004	0.004	0.002	0.004	0	0.004	0	0	0	0.062	0	0.002	0	0	0	0	0	0	"noise"	0.592	0.954054732098421	""	""	"09/06/2017"	1497040112.101	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222837_101"	"noise"	0.4	1.4	34	0.382	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.006	0	0.006	0.004	0	0.008	0	0.042	0.022	0	0.002	0	0.008	0	0	0	0.002	0.008	0.012	0	0.004	0	0.052	0	0.016	0.002	0	0.002	0.004	0	0.002	0.004	0	0.006	0.01	0.518	0.006	0.01	0.002	0	0.002	0.004	0	0.028	0.028	0.002	0.008	0.014	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0.002	0.004	0	0.004	0	0	0.002	0.002	0.006	0.006	0.016	0.002	0.004	0.004	0	0	0.046	0	0.002	0	0	0	0	0.004	0	"noise"	0.518	0.904394726863213	""	""	"09/06/2017"	1497040117.101	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222842_524"	"noise"	1.1	1.2	25	0.376	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0.002	0	0.004	0	0.004	0	0.048	0.006	0	0.008	0	0.004	0	0	0	0.002	0	0.004	0	0.01	0	0.054	0	0.004	0	0	0	0	0	0	0.004	0	0.004	0.014	0.568	0.004	0.012	0.006	0	0.002	0.008	0.002	0.028	0.034	0	0.004	0.018	0.002	0	0.002	0	0.004	0	0.006	0.002	0	0	0	0.004	0	0	0.002	0.002	0.004	0.004	0.008	0.002	0.004	0	0	0	0.044	0.002	0.008	0	0	0	0	0.002	0	"noise"	0.568	0.941490544891387	""	""	"09/06/2017"	1497040122.524	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222849_568"	"noise"	0.2	0.3	24	0.36	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.004	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.004	0.002	0	0.004	0	0.006	0	0.048	0.006	0	0.008	0	0.002	0	0	0	0.002	0	0.004	0	0.01	0	0.048	0	0.004	0	0	0	0	0	0	0.002	0	0.004	0.014	0.568	0.004	0.01	0.006	0	0.002	0.01	0.002	0.03	0.038	0	0.004	0.018	0.002	0.002	0.002	0	0.002	0	0.01	0.002	0.004	0	0	0.004	0	0.002	0.002	0	0.004	0.006	0.01	0.002	0.004	0	0	0	0.04	0.002	0.008	0	0	0	0	0.002	0	"noise"	0.568	0.941490544891387	""	""	"09/06/2017"	1497040129.568	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222852_437"	"noise"	0.8	0.9	32	0.468	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.004	0	0.006	0.004	0.006	0.008	0.002	0.032	0.01	0	0.002	0	0.004	0	0	0	0.002	0.006	0.006	0	0.008	0	0.034	0	0.01	0	0	0.002	0	0	0	0.002	0.002	0.004	0.008	0.602	0.004	0.004	0.002	0	0.002	0.006	0.002	0.02	0.034	0	0.008	0.014	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0	0.004	0	0.002	0	0	0.002	0.004	0.006	0.002	0.016	0	0.004	0.002	0	0	0.042	0	0.002	0	0	0	0	0.004	0	"noise"	0.602	0.958493700615446	""	""	"09/06/2017"	1497040132.437	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222857_455"	"noise"	0	4.6	23	0.62	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.036	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0.002	0.008	0	0.02	0.008	0	0.012	0	0	0	0	0	0.002	0	0.012	0	0.022	0	0.018	0	0.002	0	0	0	0.002	0	0.002	0.002	0	0.002	0.008	0.586	0.002	0.006	0.006	0	0.006	0.01	0	0.036	0.03	0	0.002	0.024	0.006	0.004	0.002	0	0	0	0.006	0.002	0.004	0	0	0	0	0	0.004	0	0.006	0.004	0.004	0	0.006	0.002	0	0	0.066	0	0.006	0	0	0	0	0	0	"noise"	0.586	0.951178066637826	""	""	"09/06/2017"	1497040137.455	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222902_455"	"noise"	0	0.6	24	0.44	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.004	0.002	0.006	0.002	0.04	0.008	0	0.008	0	0.002	0	0	0	0.002	0	0.004	0	0.012	0	0.032	0	0.002	0	0	0	0	0	0	0.002	0	0.002	0.012	0.602	0.002	0.006	0.006	0	0.002	0.012	0	0.036	0.042	0	0.002	0.012	0.002	0.004	0.002	0	0.002	0	0.006	0.006	0.004	0	0	0.002	0	0	0.002	0	0.004	0.006	0.01	0	0.004	0	0	0	0.04	0.002	0.008	0	0	0	0	0.002	0	"noise"	0.602	0.958493700615446	""	""	"09/06/2017"	1497040142.455	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222904_849"	"noise"	0	0.6	35	0.434	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0.01	0	0	0.004	0	0.006	0.004	0	0.006	0	0.032	0.018	0	0.002	0	0.008	0	0	0	0.002	0.008	0.008	0	0.004	0	0.042	0	0.014	0	0	0.002	0.004	0	0.002	0.002	0	0.006	0.012	0.558	0.006	0.004	0.002	0	0.002	0.006	0	0.028	0.03	0.004	0.008	0.012	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0	0.004	0	0.002	0	0	0.002	0.002	0.006	0.006	0.022	0.002	0.004	0.004	0	0	0.042	0	0.002	0	0	0	0	0.004	0	"noise"	0.558	0.935355783859777	""	""	"09/06/2017"	1497040144.849	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222930_142"	"noise"	1.6	1.7	6	0.482	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.02	0	0	0	0	0.002	0	0	0.002	0	0	0	0.002	0	0	0	0	0.002	0	0	0.004	0.002	0.004	0	0.052	0.01	0	0.002	0	0.002	0	0	0	0.002	0.002	0.006	0.002	0.028	0	0.016	0	0	0	0	0	0	0	0	0	0	0.002	0.008	0.638	0.002	0.004	0.004	0	0.002	0.002	0	0.018	0.072	0	0.002	0.008	0.002	0.002	0	0	0.006	0	0.002	0.006	0.002	0	0	0	0	0	0.002	0	0	0.002	0.006	0	0.014	0	0	0	0.034	0	0	0	0	0	0	0	0	"noise"	0.638	0.971307550408836	""	""	"09/06/2017"	1497040170.142	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_222951_993"	"noise"	2.6	2.7	24	0.422	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0.002	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.004	0	0.006	0	0.046	0.006	0	0.008	0	0.004	0	0	0	0.002	0	0.004	0	0.012	0	0.038	0	0.002	0	0	0	0	0	0	0.002	0	0.002	0.012	0.598	0.004	0.01	0.006	0	0.002	0.012	0.002	0.03	0.038	0	0.004	0.018	0.002	0.002	0.002	0	0.002	0	0.006	0.002	0.004	0	0	0.002	0	0	0.002	0	0.004	0.006	0.01	0	0.004	0	0	0	0.038	0.002	0.008	0	0	0	0	0.002	0	"noise"	0.598	0.956769603438552	""	""	"09/06/2017"	1497040191.993	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224242_533"	"noise"	0	0.1	49	0.488	"Leppun"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.008	0	0	0.002	0	0	0	0	0	0	0.008	0	0	0	0.002	0	0	0.012	0	0	0	0.004	0	0	0.01	0.008	0	0	0	0.006	0	0	0	0	0.006	0.01	0	0	0	0.004	0.002	0.018	0.024	0	0.004	0.006	0	0.006	0.014	0	0.032	0.022	0.564	0.006	0	0	0	0	0	0.006	0.032	0.014	0.012	0.002	0.022	0.004	0	0	0	0.002	0	0.002	0.01	0	0	0.002	0	0	0	0.004	0	0.016	0.012	0.018	0.012	0	0.004	0	0	0.044	0	0	0	0	0	0	0.004	0	"noise"	0.564	0.93910503851736	""	""	"09/06/2017"	1497040962.533	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224248_711"	"noise"	0	1.7	36	0.48	"Lamsp."	""	""	""	""	"5953ed2308e75a000faee4e8"	0.024	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0.008	0	0	0.006	0	0.006	0.004	0.004	0.01	0	0.022	0.028	0	0.004	0	0.008	0	0	0	0	0.01	0.012	0	0.004	0	0.026	0	0.01	0.002	0	0.002	0.002	0	0	0.006	0	0.01	0.012	0.54	0.01	0.002	0.002	0	0	0.002	0.002	0.032	0.024	0.006	0.01	0.008	0.004	0.002	0.002	0	0.006	0	0.004	0	0.004	0.002	0	0.002	0	0	0.002	0.002	0.006	0.004	0.026	0.002	0.004	0.004	0	0	0.058	0	0.002	0	0.002	0	0	0.002	0	"noise"	0.54	0.922783583679927	""	""	"09/06/2017"	1497040968.711	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224804_000"	"Pippip"	0.3	0.4	48	0.284	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.002	0	0	0.002	0	0.002	0	0	0	0	0.01	0	0	0	0.002	0	0	0.006	0	0	0.002	0	0	0	0	0.004	0	0	0	0	0	0	0	0.002	0.002	0.014	0	0	0	0	0.01	0.008	0.024	0	0.004	0.01	0	0.006	0.042	0.004	0.03	0.004	0.06	0	0	0.004	0	0	0.002	0	0.024	0.002	0.008	0.014	0.64	0.01	0	0	0	0	0	0	0.004	0.002	0	0.002	0	0	0.006	0.002	0	0.006	0.002	0.006	0.004	0	0.004	0	0	0.008	0	0	0	0	0	0	0	0	"Pippip"	0.64	0.848385488151187	""	""	"09/06/2017"	1497041284	"Pippip"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224903_334"	"Pippip"	0	3.6	49	0.806	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0	0.004	0	0	0.002	0	0	0	0	0.018	0	0.008	0.016	0.934	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pippip"	0.934	0.985410265722657	""	""	"09/06/2017"	1497041343.334	"Pippip"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224903_334"	"noise"	3.7	3.9	22	0.526	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0.008	0	0.008	0	0.028	0.006	0	0.008	0	0.002	0	0	0	0.002	0	0.018	0	0.016	0	0.016	0	0.002	0	0	0	0	0	0.002	0	0	0.002	0.01	0.626	0.002	0.01	0.006	0	0.004	0.01	0.002	0.032	0.036	0	0.002	0.018	0.006	0.004	0.002	0	0.004	0	0.006	0.008	0.002	0	0	0	0	0	0.002	0	0.004	0.004	0.01	0	0.002	0	0	0	0.032	0	0.006	0	0	0	0	0	0	"noise"	0.626	0.967532581605251	""	""	"09/06/2017"	1497041343.334	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224949_837"	"Pippip"	0	2.5	52	0.752	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0.002	0.002	0	0.004	0	0	0.004	0	0	0	0	0.018	0	0.012	0.016	0.926	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pippip"	0.926	0.984403118821942	""	""	"09/06/2017"	1497041389.837	"Pippip"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224949_837"	"noise"	0.3	2.6	24	0.56	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.028	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0.002	0.002	0	0.006	0	0.008	0	0.026	0.008	0	0.01	0	0	0	0	0	0.002	0	0.022	0	0.016	0	0.014	0	0.002	0	0	0	0	0	0.004	0.004	0	0.002	0.012	0.594	0.002	0.008	0.006	0	0.006	0.01	0	0.042	0.034	0	0.004	0.016	0.006	0.004	0.002	0	0.004	0	0.006	0.004	0.004	0	0	0.002	0	0	0.002	0.002	0.004	0.004	0.006	0	0.004	0	0	0	0.044	0	0.006	0	0	0	0	0.004	0	"noise"	0.594	0.954977254330022	""	""	"09/06/2017"	1497041389.837	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224953_936"	"Pippip"	0	4.1	59	0.812	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0.002	0	0.002	0	0	0	0	0	0.002	0	0	0	0.004	0	0	0	0	0	0	0	0.02	0	0.016	0.014	0.928	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pippip"	0.928	0.984661144278173	""	""	"09/06/2017"	1497041393.936	"Pippip"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_224953_936"	"noise"	0.7	0.8	8	0.284	"Phogri"	""	""	""	""	"5953ed2308e75a000faee4e8"	0.022	0	0	0.002	0.002	0.002	0.002	0	0	0	0.002	0	0.002	0	0	0	0	0.002	0	0	0.008	0	0.002	0	0.068	0.006	0	0.002	0	0.002	0	0	0	0	0.01	0.01	0.002	0.02	0	0.02	0	0	0	0	0	0	0	0.002	0	0	0.008	0.008	0.506	0.004	0.032	0.004	0	0.002	0	0.002	0.022	0.082	0.004	0.006	0.014	0.004	0	0.002	0.002	0.004	0	0.006	0.002	0	0	0	0	0	0	0.002	0	0	0.002	0.018	0.004	0.012	0	0.002	0	0.056	0.002	0	0	0	0	0	0	0	"noise"	0.506	0.892787985034924	""	""	"09/06/2017"	1497041393.936	"noise"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_225044_444"	"Pippip"	0	3.4	49	0.8	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0.004	0.002	0.004	0	0	0.002	0	0	0	0	0.016	0	0.012	0.016	0.93	0.006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Pippip"	0.93	0.984914966528355	""	""	"09/06/2017"	1497041444.444	"Pippip"	0
"Car291547-2017-Pass1-Z1-017329_0_20170609_225044_444"	"noise"	1.8	3.5	9	0.612	""	""	""	""	""	"5953ed2308e75a000faee4e8"	0.026	0	0	0	0.002	0.002	0	0	0.002	0	0	0	0	0	0	0	0	0.002	0	0	0.01	0	0.004	0	0.036	0.012	0	0.004	0	0	0	0	0	0.002	0.002	0.016	0.002	0.024	0	0.008	0	0	0	0	0	0	0	0.002	0.002	0	0.002	0.008	0.598	0.002	0.004	0.002	0	0.002	0.004	0	0.026	0.068	0	0.012	0.006	0.004	0.002	0.002	0	0.004	0	0.002	0.002	0.002	0	0	0	0	0	0.002	0	0	0.002	0.004	0	0.024	0	0	0	0.056	0	0	0	0	0	0	0.002	0	"noise"	0.598	0.956769603438552	""	""	"09/06/2017"	1497041444.444	"noise"	0
